,Elevation,Latitude,Longitude,Timestamp
410,53.3,50.38104,-4.163678,2019-03-26 16:35:40+00:00
411,53.4,50.381076,-4.163698,2019-03-26 16:35:43+00:00
412,53.5,50.381109,-4.163716,2019-03-26 16:35:46+00:00
413,53.5,50.381135,-4.163733,2019-03-26 16:35:48+00:00
414,53.6,50.381163,-4.163756,2019-03-26 16:35:50+00:00
415,53.6,50.381193,-4.163778,2019-03-26 16:35:52+00:00
416,53.7,50.381219,-4.163795,2019-03-26 16:35:54+00:00
417,53.7,50.381245,-4.163817,2019-03-26 16:35:56+00:00
418,53.8,50.381278,-4.16383,2019-03-26 16:35:59+00:00
419,53.8,50.381309,-4.16382,2019-03-26 16:36:03+00:00
420,53.9,50.381332,-4.163863,2019-03-26 16:36:06+00:00
421,53.8,50.381353,-4.163899,2019-03-26 16:36:09+00:00
422,53.8,50.381385,-4.163914,2019-03-26 16:36:12+00:00
423,53.7,50.381418,-4.163944,2019-03-26 16:36:15+00:00
424,53.7,50.381446,-4.163962,2019-03-26 16:36:17+00:00
425,53.7,50.381477,-4.16399,2019-03-26 16:36:20+00:00
426,53.7,50.381508,-4.16401,2019-03-26 16:36:23+00:00
427,53.6,50.381544,-4.164027,2019-03-26 16:36:26+00:00
428,53.6,50.381578,-4.164051,2019-03-26 16:36:29+00:00
429,53.5,50.381618,-4.164074,2019-03-26 16:36:32+00:00
430,53.5,50.381652,-4.1641,2019-03-26 16:36:35+00:00
431,53.4,50.381681,-4.164136,2019-03-26 16:36:38+00:00
432,53.3,50.381718,-4.16415,2019-03-26 16:36:41+00:00
433,53.3,50.381743,-4.164164,2019-03-26 16:36:43+00:00
434,53.2,50.38177,-4.164177,2019-03-26 16:36:45+00:00
435,53.1,50.381808,-4.164195,2019-03-26 16:36:48+00:00
436,53.1,50.381831,-4.164223,2019-03-26 16:36:50+00:00
437,53.2,50.381858,-4.16426,2019-03-26 16:36:52+00:00
438,53.2,50.381882,-4.164282,2019-03-26 16:36:54+00:00
439,53.2,50.381907,-4.164312,2019-03-26 16:36:56+00:00
440,53.3,50.381945,-4.164335,2019-03-26 16:36:59+00:00
441,53.3,50.381972,-4.164348,2019-03-26 16:37:01+00:00
442,53.3,50.381999,-4.164359,2019-03-26 16:37:03+00:00
443,53.3,50.382028,-4.164382,2019-03-26 16:37:06+00:00
444,53.3,50.382059,-4.164411,2019-03-26 16:37:09+00:00
445,53.3,50.382098,-4.164429,2019-03-26 16:37:12+00:00
446,53.3,50.382139,-4.164445,2019-03-26 16:37:14+00:00
447,53.3,50.382166,-4.164461,2019-03-26 16:37:15+00:00
448,53.3,50.38219,-4.164491,2019-03-26 16:37:17+00:00
449,53.3,50.382222,-4.164476,2019-03-26 16:37:21+00:00
450,53.1,50.382249,-4.164456,2019-03-26 16:37:24+00:00
451,52.8,50.382286,-4.164458,2019-03-26 16:37:52+00:00
452,52.5,50.382311,-4.164483,2019-03-26 16:37:54+00:00
453,52.3,50.382327,-4.164522,2019-03-26 16:37:56+00:00
454,52.0,50.382343,-4.164562,2019-03-26 16:37:59+00:00
455,51.8,50.382367,-4.164592,2019-03-26 16:38:02+00:00
456,51.5,50.382391,-4.164617,2019-03-26 16:38:05+00:00
457,51.1,50.382425,-4.164652,2019-03-26 16:38:09+00:00
458,50.7,50.382471,-4.164667,2019-03-26 16:38:12+00:00
459,50.2,50.382522,-4.164682,2019-03-26 16:38:14+00:00
460,49.9,50.38255,-4.164692,2019-03-26 16:38:16+00:00
461,49.6,50.382579,-4.164699,2019-03-26 16:38:18+00:00
462,49.2,50.382614,-4.164717,2019-03-26 16:38:20+00:00
463,48.9,50.382639,-4.164747,2019-03-26 16:38:22+00:00
464,48.6,50.382661,-4.164772,2019-03-26 16:38:24+00:00
465,48.3,50.382685,-4.164815,2019-03-26 16:38:27+00:00
466,47.9,50.382704,-4.164862,2019-03-26 16:38:30+00:00
467,47.6,50.382731,-4.1649,2019-03-26 16:38:33+00:00
468,47.2,50.382761,-4.164936,2019-03-26 16:38:36+00:00
469,46.9,50.382787,-4.164963,2019-03-26 16:38:39+00:00
470,46.6,50.382815,-4.165008,2019-03-26 16:38:42+00:00
471,46.2,50.382844,-4.165036,2019-03-26 16:38:45+00:00
472,46.0,50.382866,-4.16507,2019-03-26 16:38:48+00:00
473,45.7,50.382888,-4.165101,2019-03-26 16:38:51+00:00
474,45.4,50.382905,-4.165134,2019-03-26 16:38:53+00:00
475,45.2,50.382924,-4.165165,2019-03-26 16:38:55+00:00
476,44.9,50.382953,-4.165201,2019-03-26 16:38:57+00:00
477,44.6,50.382967,-4.165238,2019-03-26 16:38:59+00:00
478,44.3,50.382976,-4.165293,2019-03-26 16:39:02+00:00
479,42.7,50.382992,-4.165351,2019-03-26 16:39:05+00:00
480,42.3,50.383016,-4.165384,2019-03-26 16:39:09+00:00
481,42.0,50.38304,-4.165411,2019-03-26 16:39:12+00:00
482,41.6,50.383066,-4.165441,2019-03-26 16:39:15+00:00
483,41.2,50.383097,-4.165474,2019-03-26 16:39:18+00:00
484,40.7,50.383133,-4.165515,2019-03-26 16:39:21+00:00
485,40.2,50.383171,-4.165548,2019-03-26 16:39:24+00:00
486,39.9,50.383199,-4.165571,2019-03-26 16:39:26+00:00
487,39.5,50.383226,-4.165597,2019-03-26 16:39:29+00:00
488,39.1,50.383256,-4.165627,2019-03-26 16:39:32+00:00
489,38.8,50.383285,-4.165655,2019-03-26 16:39:35+00:00
490,37.6,50.383319,-4.165687,2019-03-26 16:39:38+00:00
491,37.0,50.383358,-4.165714,2019-03-26 16:39:41+00:00
492,36.6,50.383382,-4.165734,2019-03-26 16:39:43+00:00
493,36.2,50.383409,-4.165745,2019-03-26 16:39:45+00:00
494,35.6,50.383445,-4.165761,2019-03-26 16:39:48+00:00
495,35.1,50.383479,-4.165785,2019-03-26 16:39:51+00:00
496,34.1,50.383506,-4.1658,2019-03-26 16:39:53+00:00
497,33.7,50.383538,-4.165819,2019-03-26 16:39:56+00:00
498,33.3,50.383563,-4.165842,2019-03-26 16:39:58+00:00
499,32.9,50.383593,-4.165882,2019-03-26 16:40:01+00:00
500,32.3,50.383615,-4.165925,2019-03-26 16:40:04+00:00
501,31.8,50.383647,-4.165948,2019-03-26 16:40:07+00:00
502,31.2,50.383685,-4.165964,2019-03-26 16:40:10+00:00
503,30.8,50.383714,-4.165994,2019-03-26 16:40:13+00:00
504,30.4,50.383741,-4.166012,2019-03-26 16:40:15+00:00
505,30.0,50.383765,-4.166035,2019-03-26 16:40:17+00:00
506,29.6,50.383795,-4.166065,2019-03-26 16:40:19+00:00
507,29.2,50.383823,-4.166088,2019-03-26 16:40:21+00:00
508,28.7,50.383854,-4.166114,2019-03-26 16:40:24+00:00
509,28.3,50.383889,-4.16613,2019-03-26 16:40:27+00:00
510,27.8,50.383925,-4.166145,2019-03-26 16:40:30+00:00
511,27.3,50.383962,-4.16616,2019-03-26 16:40:33+00:00
512,26.8,50.383998,-4.166183,2019-03-26 16:40:36+00:00
513,26.4,50.384026,-4.166204,2019-03-26 16:40:38+00:00
514,26.0,50.384057,-4.166219,2019-03-26 16:40:40+00:00
515,25.5,50.38409,-4.166211,2019-03-26 16:40:42+00:00
516,24.9,50.384123,-4.166208,2019-03-26 16:40:44+00:00
517,24.7,50.384162,-4.166196,2019-03-26 16:40:46+00:00
518,24.2,50.384199,-4.166214,2019-03-26 16:40:49+00:00
519,23.7,50.384231,-4.166247,2019-03-26 16:40:52+00:00
520,23.4,50.384255,-4.16627,2019-03-26 16:40:54+00:00
521,23.1,50.384279,-4.166287,2019-03-26 16:40:56+00:00
522,22.7,50.384307,-4.166301,2019-03-26 16:40:58+00:00
523,22.2,50.384345,-4.166325,2019-03-26 16:41:01+00:00
