,Elevation,Latitude,Longitude,Timestamp
410,43.3,50.379041,-4.162252,2019-03-29 15:56:52+00:00
411,43.5,50.37907,-4.162264,2019-03-29 15:56:55+00:00
412,43.7,50.379097,-4.162232,2019-03-29 15:56:59+00:00
413,43.8,50.379105,-4.162283,2019-03-29 15:57:05+00:00
414,44.0,50.379133,-4.162315,2019-03-29 15:57:07+00:00
415,44.1,50.379146,-4.162353,2019-03-29 15:57:10+00:00
416,44.3,50.379184,-4.162362,2019-03-29 15:57:14+00:00
417,44.5,50.379217,-4.162369,2019-03-29 15:57:17+00:00
418,44.6,50.379245,-4.16238,2019-03-29 15:57:20+00:00
419,44.8,50.379281,-4.162384,2019-03-29 15:57:23+00:00
420,44.9,50.379306,-4.162409,2019-03-29 15:57:26+00:00
421,45.1,50.379333,-4.162444,2019-03-29 15:57:29+00:00
422,45.3,50.379366,-4.162464,2019-03-29 15:57:32+00:00
423,45.4,50.3794,-4.16249,2019-03-29 15:57:35+00:00
424,45.6,50.379427,-4.162515,2019-03-29 15:57:38+00:00
425,45.8,50.379453,-4.16255,2019-03-29 15:57:42+00:00
426,45.9,50.379483,-4.162576,2019-03-29 15:57:45+00:00
427,46.1,50.379511,-4.162574,2019-03-29 15:57:51+00:00
428,46.5,50.379548,-4.162586,2019-03-29 15:57:54+00:00
429,46.6,50.379583,-4.162599,2019-03-29 15:57:57+00:00
430,46.8,50.379612,-4.162625,2019-03-29 15:58:00+00:00
431,47.0,50.37965,-4.162647,2019-03-29 15:58:03+00:00
432,47.1,50.379677,-4.162672,2019-03-29 15:58:05+00:00
433,47.3,50.379713,-4.162696,2019-03-29 15:58:08+00:00
434,47.4,50.37975,-4.162719,2019-03-29 15:58:11+00:00
435,47.6,50.379786,-4.162734,2019-03-29 15:58:14+00:00
436,47.7,50.379823,-4.162756,2019-03-29 15:58:17+00:00
437,47.8,50.379845,-4.162794,2019-03-29 15:58:20+00:00
438,47.9,50.379877,-4.162824,2019-03-29 15:58:23+00:00
439,48.0,50.379916,-4.16284,2019-03-29 15:58:26+00:00
440,48.1,50.379958,-4.162836,2019-03-29 15:58:29+00:00
441,48.2,50.379968,-4.162892,2019-03-29 15:58:31+00:00
442,48.2,50.379996,-4.162907,2019-03-29 15:58:33+00:00
443,48.3,50.380027,-4.162907,2019-03-29 15:58:35+00:00
444,48.3,50.380021,-4.162956,2019-03-29 15:58:37+00:00
445,48.4,50.380031,-4.163002,2019-03-29 15:58:39+00:00
446,48.5,50.380061,-4.163025,2019-03-29 15:58:42+00:00
447,48.6,50.380096,-4.163038,2019-03-29 15:58:45+00:00
448,48.7,50.380127,-4.163061,2019-03-29 15:58:48+00:00
449,48.8,50.380157,-4.163079,2019-03-29 15:58:51+00:00
450,48.9,50.380188,-4.163102,2019-03-29 15:58:54+00:00
451,49.0,50.380212,-4.163131,2019-03-29 15:58:56+00:00
452,49.2,50.380237,-4.16316,2019-03-29 15:58:58+00:00
453,49.3,50.380263,-4.163184,2019-03-29 15:59:00+00:00
454,49.5,50.380285,-4.16321,2019-03-29 15:59:02+00:00
455,49.6,50.380307,-4.163239,2019-03-29 15:59:05+00:00
456,49.8,50.38034,-4.163269,2019-03-29 15:59:08+00:00
457,49.9,50.38037,-4.163288,2019-03-29 15:59:10+00:00
458,50.0,50.380392,-4.163323,2019-03-29 15:59:12+00:00
459,50.2,50.380427,-4.163326,2019-03-29 15:59:14+00:00
460,50.3,50.380461,-4.163316,2019-03-29 15:59:16+00:00
461,50.5,50.380497,-4.163334,2019-03-29 15:59:19+00:00
462,50.6,50.380527,-4.163355,2019-03-29 15:59:22+00:00
463,50.6,50.380557,-4.163385,2019-03-29 15:59:25+00:00
464,50.7,50.380596,-4.163389,2019-03-29 15:59:28+00:00
465,50.8,50.380636,-4.163394,2019-03-29 15:59:31+00:00
466,50.9,50.380665,-4.163411,2019-03-29 15:59:34+00:00
467,51.0,50.380694,-4.16341,2019-03-29 15:59:36+00:00
468,51.2,50.380725,-4.163436,2019-03-29 15:59:39+00:00
469,51.4,50.38076,-4.163449,2019-03-29 15:59:42+00:00
470,51.6,50.380792,-4.163483,2019-03-29 15:59:45+00:00
471,51.9,50.380821,-4.163508,2019-03-29 15:59:47+00:00
472,52.1,50.380855,-4.163538,2019-03-29 15:59:50+00:00
473,52.4,50.380881,-4.16357,2019-03-29 15:59:53+00:00
474,52.6,50.380922,-4.163591,2019-03-29 15:59:56+00:00
475,52.8,50.380948,-4.163614,2019-03-29 15:59:58+00:00
476,53.0,50.380972,-4.163634,2019-03-29 16:00:00+00:00
477,53.2,50.381011,-4.163653,2019-03-29 16:00:03+00:00
478,53.3,50.381037,-4.163672,2019-03-29 16:00:05+00:00
479,53.4,50.381073,-4.163701,2019-03-29 16:00:08+00:00
480,53.4,50.381098,-4.163721,2019-03-29 16:00:10+00:00
481,53.5,50.381127,-4.163743,2019-03-29 16:00:13+00:00
482,53.6,50.381156,-4.163761,2019-03-29 16:00:15+00:00
483,53.6,50.381184,-4.163776,2019-03-29 16:00:17+00:00
484,53.7,50.381212,-4.16379,2019-03-29 16:00:19+00:00
485,53.8,50.381248,-4.163812,2019-03-29 16:00:22+00:00
486,53.8,50.381272,-4.163836,2019-03-29 16:00:24+00:00
487,53.9,50.381299,-4.163858,2019-03-29 16:00:26+00:00
488,53.8,50.381324,-4.163883,2019-03-29 16:00:28+00:00
489,53.8,50.381349,-4.163911,2019-03-29 16:00:30+00:00
490,53.8,50.381383,-4.16394,2019-03-29 16:00:33+00:00
491,53.8,50.381416,-4.163954,2019-03-29 16:00:36+00:00
492,53.7,50.381442,-4.163968,2019-03-29 16:00:38+00:00
493,53.7,50.38147,-4.163988,2019-03-29 16:00:40+00:00
494,53.7,50.3815,-4.164029,2019-03-29 16:00:43+00:00
495,53.6,50.381525,-4.16406,2019-03-29 16:00:46+00:00
496,53.6,50.381566,-4.16407,2019-03-29 16:00:49+00:00
497,53.5,50.381592,-4.164081,2019-03-29 16:00:51+00:00
498,53.5,50.381621,-4.164091,2019-03-29 16:00:53+00:00
499,53.5,50.381656,-4.164114,2019-03-29 16:00:56+00:00
500,53.4,50.381684,-4.164156,2019-03-29 16:00:59+00:00
501,53.3,50.3817,-4.164205,2019-03-29 16:01:01+00:00
502,53.3,50.381722,-4.16425,2019-03-29 16:01:03+00:00
503,53.1,50.381761,-4.164268,2019-03-29 16:01:06+00:00
504,53.1,50.381801,-4.164253,2019-03-29 16:01:08+00:00
505,53.2,50.381838,-4.164265,2019-03-29 16:01:11+00:00
506,53.2,50.381863,-4.164291,2019-03-29 16:01:13+00:00
507,53.2,50.38189,-4.164311,2019-03-29 16:01:16+00:00
508,53.3,50.38192,-4.164339,2019-03-29 16:01:19+00:00
509,53.3,50.381959,-4.164357,2019-03-29 16:01:22+00:00
510,53.3,50.381984,-4.164373,2019-03-29 16:01:24+00:00
511,53.3,50.382022,-4.164393,2019-03-29 16:01:27+00:00
512,53.3,50.382056,-4.164413,2019-03-29 16:01:30+00:00
513,53.3,50.382085,-4.164422,2019-03-29 16:01:32+00:00
514,53.3,50.382113,-4.164423,2019-03-29 16:01:34+00:00
515,53.3,50.382142,-4.16442,2019-03-29 16:01:36+00:00
516,53.3,50.38217,-4.16444,2019-03-29 16:01:38+00:00
517,53.3,50.382206,-4.164448,2019-03-29 16:01:41+00:00
518,53.3,50.382234,-4.164457,2019-03-29 16:01:43+00:00
519,53.3,50.382263,-4.16447,2019-03-29 16:01:45+00:00
520,53.0,50.382289,-4.164491,2019-03-29 16:01:47+00:00
521,52.7,50.382315,-4.164532,2019-03-29 16:01:50+00:00
522,52.3,50.382332,-4.164578,2019-03-29 16:01:54+00:00
523,52.0,50.382361,-4.164605,2019-03-29 16:01:58+00:00
524,51.7,50.382391,-4.164621,2019-03-29 16:02:01+00:00
525,51.4,50.382419,-4.164627,2019-03-29 16:02:04+00:00
526,51.0,50.382444,-4.164664,2019-03-29 16:02:07+00:00
527,50.7,50.382468,-4.164696,2019-03-29 16:02:11+00:00
528,50.4,50.382498,-4.164723,2019-03-29 16:02:15+00:00
529,50.0,50.382519,-4.164751,2019-03-29 16:02:18+00:00
530,49.6,50.38255,-4.164772,2019-03-29 16:02:21+00:00
531,49.2,50.382584,-4.164804,2019-03-29 16:02:24+00:00
532,48.7,50.382616,-4.164835,2019-03-29 16:02:27+00:00
533,48.3,50.382645,-4.164862,2019-03-29 16:02:30+00:00
534,47.9,50.382681,-4.164888,2019-03-29 16:02:33+00:00
535,47.6,50.382704,-4.164911,2019-03-29 16:02:35+00:00
536,47.3,50.382728,-4.164934,2019-03-29 16:02:37+00:00
537,47.0,50.382752,-4.164956,2019-03-29 16:02:39+00:00
538,46.7,50.382782,-4.164984,2019-03-29 16:02:42+00:00
539,46.3,50.382809,-4.165021,2019-03-29 16:02:45+00:00
540,45.9,50.382839,-4.165052,2019-03-29 16:02:48+00:00
541,45.5,50.382865,-4.165092,2019-03-29 16:02:51+00:00
542,45.1,50.38289,-4.165136,2019-03-29 16:02:54+00:00
543,44.7,50.382914,-4.165179,2019-03-29 16:02:57+00:00
544,44.3,50.382938,-4.165203,2019-03-29 16:03:00+00:00
545,44.0,50.382963,-4.165248,2019-03-29 16:03:03+00:00
546,43.8,50.382971,-4.165294,2019-03-29 16:03:05+00:00
547,42.8,50.382981,-4.165344,2019-03-29 16:03:08+00:00
548,42.3,50.383003,-4.165391,2019-03-29 16:03:11+00:00
549,41.9,50.383028,-4.16543,2019-03-29 16:03:14+00:00
550,41.5,50.383059,-4.165457,2019-03-29 16:03:17+00:00
551,41.1,50.383082,-4.165486,2019-03-29 16:03:19+00:00
552,40.7,50.383109,-4.165512,2019-03-29 16:03:21+00:00
553,40.4,50.383134,-4.165539,2019-03-29 16:03:23+00:00
554,39.9,50.383169,-4.165575,2019-03-29 16:03:26+00:00
555,39.3,50.383205,-4.165616,2019-03-29 16:03:29+00:00
556,38.8,50.38323,-4.165635,2019-03-29 16:03:31+00:00
557,38.3,50.383262,-4.165658,2019-03-29 16:03:34+00:00
558,37.7,50.383299,-4.165682,2019-03-29 16:03:37+00:00
559,37.3,50.383329,-4.165697,2019-03-29 16:03:39+00:00
560,36.9,50.383355,-4.165712,2019-03-29 16:03:41+00:00
561,36.3,50.383392,-4.165736,2019-03-29 16:03:44+00:00
562,35.8,50.383425,-4.165769,2019-03-29 16:03:47+00:00
563,35.4,50.383451,-4.165792,2019-03-29 16:03:49+00:00
564,35.0,50.383477,-4.165814,2019-03-29 16:03:51+00:00
565,34.1,50.383502,-4.165836,2019-03-29 16:03:53+00:00
566,33.8,50.38353,-4.165848,2019-03-29 16:03:55+00:00
567,33.4,50.383559,-4.16583,2019-03-29 16:03:57+00:00
568,33.1,50.383586,-4.165821,2019-03-29 16:03:59+00:00
569,32.8,50.38361,-4.165842,2019-03-29 16:04:01+00:00
570,32.3,50.383624,-4.165882,2019-03-29 16:04:07+00:00
571,31.9,50.383654,-4.165895,2019-03-29 16:04:10+00:00
572,31.4,50.383684,-4.165916,2019-03-29 16:04:12+00:00
573,31.0,50.383714,-4.165937,2019-03-29 16:04:14+00:00
574,30.6,50.383741,-4.165961,2019-03-29 16:04:16+00:00
575,30.1,50.383776,-4.165984,2019-03-29 16:04:19+00:00
576,29.8,50.383798,-4.166008,2019-03-29 16:04:21+00:00
577,29.4,50.383827,-4.166036,2019-03-29 16:04:24+00:00
578,29.1,50.383846,-4.166066,2019-03-29 16:04:27+00:00
579,28.7,50.383869,-4.166092,2019-03-29 16:04:30+00:00
580,20.5,50.384525,-4.166302,2019-03-29 16:10:27+00:00
581,20.7,50.384462,-4.166172,2019-03-29 16:10:28+00:00
582,20.8,50.38444,-4.166272,2019-03-29 16:10:29+00:00
583,20.9,50.38442,-4.166415,2019-03-29 16:10:32+00:00
